"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201605","수인선","신포","38810","10579","41888","11136","20160608"
"201605","수인선","원인재","118108","25291","123769","25458","20160608"
"201605","수인선","인천논현","156385","29291","163425","28853","20160608"
"201605","수인선","소래포구","128792","79601","119984","78557","20160608"
"201605","수인선","월곶","71895","14328","64187","13921","20160608"
"201605","수인선","달월","2330","1235","2257","977","20160608"
"201605","수인선","호구포","85375","15499","86608","15440","20160608"
"201605","수인선","남동인더스파크","54663","4828","60086","4713","20160608"
"201605","안산선","수리산","126925","36729","101162","35457","20160608"
"201605","안산선","초지","142605","17200","141581","16644","20160608"
"201605","안산선","안산","537296","48273","491337","46273","20160608"
"201605","안산선","신길온천","49765","10293","44877","9990","20160608"
"201605","안산선","정왕","310981","26120","325285","27611","20160608"
"201605","안산선","오이도","249447","36363","241134","35795","20160608"
"201605","안산선","고잔","271777","38339","268419","37162","20160608"
"201605","안산선","산본","506376","107911","542110","109696","20160608"
"201605","안산선","대야미","109631","25531","97041","24111","20160608"
"201605","안산선","반월","138984","31011","127152","30423","20160608"
"201605","안산선","상록수","630325","89702","612860","90846","20160608"
"201605","안산선","한대앞","289930","43810","282056","42993","20160608"
"201605","안산선","중앙","528233","59393","560977","57974","20160608"
"201605","일산선","주엽","214154","101527","213208","106035","20160608"
"201605","일산선","화정","515925","139163","535460","142410","20160608"
"201605","일산선","원당","316470","92301","295401","92402","20160608"
"201605","일산선","대화","396334","97833","306425","89402","20160608"
"201605","일산선","원흥","159796","37833","134158","35227","20160608"
"201605","일산선","대곡","40302","12677","28404","11371","20160608"
"201605","일산선","백석","276972","76841","268629","74294","20160608"
"201605","일산선","마두","191609","82346","202561","85490","20160608"
"201605","일산선","정발산","290473","91876","309282","86253","20160608"
"201605","일산선","삼송","348401","79348","327245","78969","20160608"
"201605","장항선","신창","84212","8513","83673","8158","20160608"
"201605","장항선","봉명","31981","14263","31685","13941","20160608"
"201605","장항선","쌍용동","86283","16954","80871","16138","20160608"
"201605","장항선","아산","84366","9047","72357","8527","20160608"
"201605","장항선","배방","26902","7900","25656","7673","20160608"
"201605","장항선","온양온천","106188","60493","108198","61046","20160608"
"201605","중앙선","국수","22641","10185","20990","10174","20160608"
"201605","중앙선","신원","6738","4142","5222","3240","20160608"
"201605","중앙선","양수","54128","20990","53859","21223","20160608"
"201605","중앙선","운길산","39050","13923","35548","13713","20160608"
"201605","중앙선","팔당","27510","7319","27514","6875","20160608"
"201605","중앙선","도심","66206","22386","53414","21544","20160608"
"201605","중앙선","덕소","163516","52521","165533","52843","20160608"
"201605","중앙선","양정","20873","9545","17378","8405","20160608"
"201605","중앙선","도농","246055","59938","211863","56889","20160608"
"201605","중앙선","구리","370047","87854","390730","89536","20160608"
"201605","중앙선","양원","49412","18006","52556","17935","20160608"
"201605","중앙선","망우","204977","71354","198679","72485","20160608"
"201605","중앙선","상봉","151584","39602","148496","37716","20160608"
"201605","중앙선","용문","68420","62730","66886","61313","20160608"
"201605","중앙선","회기","891078","134947","873590","135406","20160608"
"201605","중앙선","중랑","144367","53523","134493","53248","20160608"
"201605","중앙선","원덕","8753","6602","8234","6425","20160608"
"201605","중앙선","양평","95504","38545","94618","39061","20160608"
"201605","중앙선","오빈","7592","4874","7484","4796","20160608"
"201605","중앙선","아신","24323","7783","24602","7662","20160608"
"201604","1호선","시청","655481","95309","659648","94408","20160508"
"201604","1호선","종로5가","575057","277635","595611","267270","20160508"
"201604","1호선","청량리(지하)","574646","354877","596193","360425","20160508"
"201604","1호선","제기동","295172","302652","292000","316927","20160508"
"201604","1호선","신설동","392636","123518","384897","118950","20160508"
"201604","1호선","동대문","352920","139644","425641","149995","20160508"
"201604","1호선","동묘앞","178833","146213","198466","147303","20160508"
"201604","1호선","종로3가","742395","367963","686619","339633","20160508"
"201604","1호선","종각","1224499","150621","1157798","141610","20160508"
"201604","1호선","서울역","1698080","237844","1498158","220036","20160508"
"201604","2호선","신답","31274","11307","35594","11946","20160508"
"201604","2호선","한양대","400883","16106","474831","17423","20160508"
"201604","2호선","뚝섬","447886","68214","474275","68537","20160508"
"201604","2호선","성수","670721","98620","740934","101268","20160508"
"201604","2호선","건대입구","1339374","98075","1454415","102800","20160508"
"201604","2호선","구의","641331","110515","621513","111912","20160508"
"201604","2호선","강변","1385772","154286","1368014","152900","20160508"
"201604","2호선","잠실나루","473065","89630","452870","90603","20160508"
"201604","2호선","잠실","2467845","224227","2300388","209707","20160508"
"201604","2호선","신천","719842","117605","711230","115253","20160508"
"201604","2호선","종합운동장","495375","63347","566532","67108","20160508"
"201604","2호선","삼성","1546026","124346","1610871","118382","20160508"
"201604","2호선","선릉","1457749","197988","1256957","170743","20160508"
"201604","2호선","역삼","1202575","155382","1348752","158825","20160508"
"201604","2호선","강남","2746287","158908","2812977","143259","20160508"
"201604","2호선","교대","1007781","164216","1124197","177722","20160508"
"201604","2호선","서초","612206","84887","616733","85177","20160508"
"201604","2호선","방배","611759","82424","616027","81828","20160508"
"201604","2호선","사당","1179005","203795","1355590","192361","20160508"
"201604","2호선","낙성대","863599","111987","827994","112704","20160508"
"201604","2호선","서울대입구","1434493","213711","1401263","207626","20160508"
"201604","2호선","봉천","588846","153472","536437","154656","20160508"
"201604","2호선","신림","2043569","251532","1979101","255538","20160508"
"201604","2호선","신대방","749407","132476","707819","135649","20160508"
"201604","2호선","구로디지털단지","1788608","166774","1795288","169671","20160508"
"201604","2호선","상왕십리","275689","60438","257303","61362","20160508"
"201604","2호선","신당","368556","107694","388788","109633","20160508"
"201604","2호선","동대문역사문화공원","519814","61427","600154","66635","20160508"
"201604","2호선","을지로4가","300312","95287","302913","92134","20160508"
"201604","2호선","을지로3가","514368","89287","506215","87285","20160508"
"201604","2호선","용두","47582","21997","50259","23675","20160508"
"201604","2호선","시청","701489","59736","680491","55149","20160508"
"201604","2호선","대림","875539","122037","907414","127147","20160508"
"201604","2호선","신도림","1735967","204680","1733818","197099","20160508"
"201604","2호선","문래","491652","82514","496927","81601","20160508"
"201604","2호선","영등포구청","563755","105550","571721","103526","20160508"
"201604","2호선","당산","646221","73591","722108","78683","20160508"
"201604","2호선","합정","946383","76092","992893","75672","20160508"
"201604","2호선","홍대입구","2145837","120995","2296900","117993","20160508"
"201604","2호선","신촌","1427500","146867","1456385","144621","20160508"
"201604","2호선","이대","651106","80725","697239","83767","20160508"
"201604","2호선","아현","265099","67099","250398","65807","20160508"
"201604","2호선","충정로","305828","54290","336622","55040","20160508"
"201604","2호선","왕십리(성동구청)","589540","60599","489429","52412","20160508"
"201604","2호선","을지로입구","1424675","116050","1433359","108750","20160508"
"201604","2호선","신정네거리","269248","67127","268740","67973","20160508"
"201604","2호선","양천구청","180620","47165","191456","47728","20160508"
"201604","2호선","도림천","26493","6571","30412","7462","20160508"
"201604","2호선","신설동","90453","34136","84370","34174","20160508"
"201604","2호선","용답","64862","16897","66408","16493","20160508"
"201604","3호선","경복궁","702709","93867","762622","92004","20160508"
"201604","3호선","대치","312156","65745","293137","62855","20160508"
"201604","3호선","도곡","198863","29365","192946","25032","20160508"
"201604","3호선","매봉","305191","55888","295780","51437","20160508"
"201604","3호선","양재","1134681","163299","1216262","164592","20160508"
"201604","3호선","남부터미널","970996","135694","1001784","136866","20160508"
"201604","3호선","교대","376713","65663","285553","46005","20160508"
"201604","3호선","고속터미널","1539954","182446","1614936","182372","20160508"
"201604","3호선","잠원","143550","32409","139000","31854","20160508"
"201604","3호선","신사","886141","74848","976057","72305","20160508"
"201604","3호선","압구정","932569","153030","1035868","152754","20160508"
"201604","3호선","옥수","263593","59729","275787","60727","20160508"
"201604","3호선","금호","193606","54357","173099","52847","20160508"
"201604","3호선","약수","365379","89302","351487","87284","20160508"
"201604","3호선","동대입구","358669","42758","412179","48097","20160508"
"201604","3호선","충무로","42","4","0","0","20160508"
"201604","3호선","을지로3가","215015","59391","254434","60081","20160508"
"201604","3호선","종로3가","190033","60749","267999","67688","20160508"
"201604","3호선","안국","724293","127227","784699","139082","20160508"
"201604","3호선","독립문","171136","76049","184524","77009","20160508"
"201604","3호선","무악재","99757","33708","97244","36475","20160508"
"201604","3호선","홍제","504680","155783","464335","154762","20160508"
"201604","3호선","녹번","357215","77320","299698","76723","20160508"
"201604","3호선","불광","464128","148937","500565","162077","20160508"
"201604","3호선","연신내","1052916","261018","982367","253168","20160508"
"201604","3호선","오금","185026","25914","163797","24504","20160508"
"201604","3호선","지축","28235","13224","27957","14910","20160508"
"201604","3호선","구파발","461569","88788","378445","81365","20160508"
"201604","3호선","경찰병원","195059","37054","193483","38249","20160508"
"201604","3호선","가락시장","217643","63643","201655","60996","20160508"
"201604","3호선","수서","291642","85085","302544","83875","20160508"
"201604","3호선","일원","231786","61745","240342","62985","20160508"
"201604","3호선","대청","274015","51042","239657","48354","20160508"
"201604","3호선","학여울","77721","15525","81183","15404","20160508"
"201604","4호선","숙대입구","520851","60742","512820","57962","20160508"
"201604","4호선","서울역","330332","40549","624293","54696","20160508"
"201604","4호선","회현","721497","219160","784662","219145","20160508"
"201604","4호선","명동","1198955","76128","1306240","78377","20160508"
"201604","4호선","충무로","945304","130476","966063","132889","20160508"
"201604","4호선","동대문역사문화공원","648598","67299","599707","61427","20160508"
"201604","4호선","동대문","673566","170892","699338","158216","20160508"
"201604","4호선","혜화","1190762","133314","1253101","135307","20160508"
"201604","4호선","한성대입구","482537","83963","458587","82603","20160508"
"201604","4호선","성신여대입구","759981","107685","691316","103247","20160508"
"201604","4호선","길음","776947","155174","733581","156495","20160508"
"201604","4호선","미아사거리","856765","197410","821375","199088","20160508"
"201604","4호선","미아","491804","137221","438801","136484","20160508"
"201604","4호선","수유(강북구청)","1201122","259799","1157856","259794","20160508"
"201604","4호선","쌍문","887652","172032","750620","165686","20160508"
"201604","4호선","창동","757731","189117","823223","197410","20160508"
"201604","4호선","노원","639457","95732","726152","93687","20160508"
"201604","4호선","남태령","35948","8540","27663","7877","20160508"
"201604","4호선","당고개","337346","97068","308787","96284","20160508"
"201604","4호선","상계","581996","120401","512086","119475","20160508"
"201604","4호선","사당","932265","98689","719976","99763","20160508"
"201604","4호선","총신대입구","564011","145284","633601","152937","20160508"
"201604","4호선","동작","72789","23418","81552","24285","20160508"
"201604","4호선","삼각지","120610","32492","157716","35576","20160508"
"201604","4호선","이촌","245796","47039","281210","50997","20160508"
"201604","4호선","신용산","352629","55500","376818","56653","20160508"
"201604","5호선","까치산","780862","152983","726954","153284","20160508"
"201604","5호선","방화","192347","47625","180061","45729","20160508"
"201604","5호선","마천","127187","49750","125158","52730","20160508"
"201604","5호선","김포공항","195826","27282","170267","27022","20160508"
"201604","5호선","송정","253564","66621","242941","68735","20160508"
"201604","5호선","마곡","97257","16363","78073","14881","20160508"
"201604","5호선","발산","319226","59236","317576","57165","20160508"
"201604","5호선","우장산","428793","78387","416609","80960","20160508"
"201604","5호선","화곡","778466","138540","707445","133057","20160508"
"201604","5호선","신정","398623","59486","309795","58715","20160508"
"201604","5호선","목동","500896","84060","521911","84911","20160508"
"201604","5호선","오목교","694920","84155","756149","82593","20160508"
"201604","5호선","양평","161727","27882","161018","28167","20160508"
"201604","5호선","영등포구청","82659","18314","82907","17913","20160508"
"201604","5호선","영등포시장","181935","76441","202991","78057","20160508"
"201604","5호선","신길","87062","12533","101857","13000","20160508"
"201604","5호선","여의도","689071","61321","803559","66290","20160508"
"201604","5호선","여의나루","533087","55006","600334","57645","20160508"
"201604","5호선","마포","391627","66114","406845","66071","20160508"
"201604","5호선","공덕","354567","47653","375094","43555","20160508"
"201604","5호선","애오개","175565","40328","175080","38718","20160508"
"201604","5호선","충정로","129830","16586","134604","17219","20160508"
"201604","5호선","서대문","468947","71172","482854","67818","20160508"
"201604","5호선","광화문","992962","82689","1052463","80702","20160508"
"201604","5호선","종로3가","300548","118710","300530","126252","20160508"
"201604","5호선","을지로4가","116287","42650","129713","43351","20160508"
"201604","5호선","동대문역사문화공원","78390","11206","95689","12168","20160508"
"201604","5호선","청구","102651","27112","99067","21708","20160508"
"201604","5호선","신금호","137404","35606","134121","40676","20160508"
"201604","5호선","행당","215375","48488","185242","44063","20160508"
"201604","5호선","왕십리(성동구청)","131422","25226","162966","25109","20160508"
"201604","5호선","마장","156448","44926","152033","44183","20160508"
"201604","5호선","답십리","425649","84456","382699","81899","20160508"
"201604","5호선","장한평","478525","101125","478154","102132","20160508"
"201604","5호선","군자","305061","36973","337975","41131","20160508"
"201604","5호선","아차산","405854","97804","383645","91517","20160508"
"201604","5호선","광나루","406825","69634","364512","66816","20160508"
"201604","5호선","천호","514702","148271","547428","158127","20160508"
"201604","5호선","강동","513109","93993","427012","84718","20160508"
"201604","5호선","길동","178429","58955","186207","60400","20160508"
"201604","5호선","굽은다리","247106","62061","232261","56889","20160508"
"201604","5호선","명일","200762","61899","199827","62545","20160508"
"201604","5호선","고덕","208137","59507","204795","58183","20160508"
"201604","5호선","상일동","272443","62685","222903","60255","20160508"
"201604","5호선","둔촌동","340260","77206","331323","80486","20160508"
"201604","5호선","올림픽공원","177999","34958","174499","31424","20160508"
"201604","5호선","방이","181406","39890","183188","39846","20160508"
"201604","5호선","오금","102659","17223","102000","16608","20160508"
"201604","5호선","개롱","177008","42018","174722","42559","20160508"
"201604","5호선","거여","174383","49291","162507","47436","20160508"
"201604","5호선","개화산","151204","34707","138913","34014","20160508"
"201604","6호선","보문","231481","38559","201189","36633","20160508"
"201604","6호선","안암","421731","31296","430761","30267","20160508"
"201604","6호선","고려대","291040","37236","280177","38054","20160508"
"201604","6호선","월곡","350503","72134","324573","71983","20160508"
"201604","6호선","상월곡","167985","38547","154356","37468","20160508"
"201604","6호선","돌곶이","245566","62140","218737","61754","20160508"
"201604","6호선","석계","346513","73032","349495","74987","20160508"
"201604","6호선","태릉입구","137925","26345","173388","27192","20160508"
"201604","6호선","화랑대","379053","46166","278147","41718","20160508"
"201604","6호선","역촌","83916","33795","104061","33268","20160508"
"201604","6호선","마포구청","342990","83079","296733","76605","20160508"
"201604","6호선","망원","306405","85786","326225","90078","20160508"
"201604","6호선","합정","372292","39346","346030","35811","20160508"
"201604","6호선","상수","306804","23239","365739","24003","20160508"
"201604","6호선","광흥창","235173","60530","224458","59306","20160508"
"201604","6호선","대흥","227496","46037","242652","46419","20160508"
"201604","6호선","공덕","471921","73671","461796","69446","20160508"
"201604","6호선","효창공원앞","209247","47658","202331","46705","20160508"
"201604","6호선","삼각지","214512","20794","170149","16894","20160508"
"201604","6호선","월드컵경기장","163948","57370","176868","56790","20160508"
"201604","6호선","디지털미디어시티","395175","63358","434985","63683","20160508"
"201604","6호선","증산","265681","71476","251029","71356","20160508"
"201604","6호선","새절","367177","86277","339934","87965","20160508"
"201604","6호선","구산","205037","56011","133017","56184","20160508"
"201604","6호선","연신내","20","0","0","0","20160508"
"201604","6호선","독바위","68477","20575","72514","24194","20160508"
"201604","6호선","불광","137015","39296","138946","31740","20160508"
"201604","6호선","봉화산(서울의료원)","238844","52269","220758","51415","20160508"
"201604","6호선","응암","451222","111496","431724","110644","20160508"
"201604","6호선","녹사평(용산구청)","210987","22437","228251","22297","20160508"
"201604","6호선","이태원","454881","39139","519156","41511","20160508"
"201604","6호선","한강진","178317","14247","219470","14668","20160508"
"201604","6호선","버티고개","64594","15067","58425","16817","20160508"
"201604","6호선","약수","90987","23806","91802","21921","20160508"
"201604","6호선","청구","102836","19020","106355","22868","20160508"
"201604","6호선","신당","214997","37365","222495","35705","20160508"
"201604","6호선","동묘앞","218916","69260","220208","63543","20160508"
"201604","6호선","창신","91700","17965","78905","17472","20160508"
"201604","7호선","논현","538328","50646","596290","50482","20160508"
"201604","7호선","부평구청","348970","30273","264538","27182","20160508"
"201604","7호선","굴포천","241379","32257","248331","32108","20160508"
"201604","7호선","삼산체육관","148451","23550","131436","23079","20160508"
"201604","7호선","상동","387589","43736","401742","43887","20160508"
"201604","7호선","부천시청","340523","42311","344606","41700","20160508"
"201604","7호선","신중동","401097","46846","400371","45356","20160508"
"201604","7호선","춘의","236413","27361","231524","26630","20160508"
"201604","7호선","부천종합운동장","197867","31915","186289","32320","20160508"
"201604","7호선","까치울","185800","29275","163823","27582","20160508"
"201604","7호선","온수","320311","33250","303130","33886","20160508"
"201604","7호선","천왕","213842","43435","193811","42778","20160508"
"201604","7호선","광명사거리","721511","148330","687433","151036","20160508"
"201604","7호선","철산","673177","98559","679611","98244","20160508"
"201604","7호선","가산디지털단지","1148386","78170","1159898","73614","20160508"
"201604","7호선","남구로","444830","60889","464235","62375","20160508"
"201604","7호선","대림","301866","35984","302850","35124","20160508"
"201604","7호선","신풍","307145","69006","287029","69892","20160508"
"201604","7호선","보라매","259686","43248","261723","43008","20160508"
"201604","7호선","신대방삼거리","405337","93355","377712","93886","20160508"
"201604","7호선","장승배기","261185","76142","250008","77442","20160508"
"201604","7호선","상도","300914","62864","290464","60139","20160508"
"201604","7호선","숭실대입구","496910","60843","486415","62489","20160508"
"201604","7호선","남성","294910","70183","268268","70655","20160508"
"201604","7호선","이수","450354","79732","443860","76153","20160508"
"201604","7호선","내방","375905","63183","387346","61770","20160508"
"201604","7호선","고속터미널","593170","84465","505099","72319","20160508"
"201604","7호선","반포","171027","30782","163189","29732","20160508"
"201604","7호선","학동","608703","63502","688116","61027","20160508"
"201604","7호선","강남구청","425600","49091","473915","49459","20160508"
"201604","7호선","청담","571329","74105","674627","72684","20160508"
"201604","7호선","뚝섬유원지","298596","44121","288914","44066","20160508"
"201604","7호선","건대입구","476654","50896","524763","47003","20160508"
"201604","7호선","어린이대공원","572807","53590","594530","51770","20160508"
"201604","7호선","군자","383728","78455","276119","60897","20160508"
"201604","7호선","중곡","264827","59777","237303","61026","20160508"
"201604","7호선","용마산","169436","36276","154085","39302","20160508"
"201604","7호선","사가정","426952","95537","413141","94024","20160508"
"201604","7호선","면목","446813","83256","422138","84306","20160508"
"201604","7호선","상봉","477305","74357","448967","70145","20160508"
"201604","7호선","중화","311897","60736","293677","60014","20160508"
"201604","7호선","먹골","273414","58025","258419","58299","20160508"
"201604","7호선","태릉입구","259706","38461","241055","34287","20160508"
"201604","7호선","공릉","361574","69137","352414","69838","20160508"
"201604","7호선","하계","547418","107952","517100","102346","20160508"
"201604","7호선","중계","419015","94907","372463","91605","20160508"
"201604","7호선","노원","537504","114839","597296","117170","20160508"
"201604","7호선","마들","311317","73711","276066","72744","20160508"
"201604","7호선","수락산","367606","91265","346845","90873","20160508"
"201604","7호선","도봉산","323625","70770","305056","71117","20160508"
"201604","7호선","장암","72904","9387","26466","6018","20160508"
"201604","8호선","신흥","120530","48726","124653","49079","20160508"
"201604","8호선","단대오거리","348619","71397","315268","66230","20160508"
"201604","8호선","남한산성입구","398729","76161","367186","72817","20160508"
"201604","8호선","산성","197601","40907","189030","45109","20160508"
"201604","8호선","가락시장","159096","44415","194577","43837","20160508"
"201604","8호선","문정","188404","31491","184916","30710","20160508"
"201604","8호선","장지","389418","57187","376578","54717","20160508"
"201604","8호선","복정","265743","38068","202229","34120","20160508"
"201604","8호선","송파","135895","34524","136687","34606","20160508"
"201604","8호선","천호","498803","91298","565186","83893","20160508"
"201604","8호선","수진","119790","39373","109091","38705","20160508"
"201604","8호선","석촌","228076","60784","250006","62417","20160508"
"201604","8호선","잠실","341900","59611","402370","54463","20160508"
"201604","8호선","암사","455464","86814","392102","85893","20160508"
"201604","8호선","모란","99737","54979","76088","37591","20160508"
"201604","8호선","강동구청","258275","59879","266333","60428","20160508"
"201604","8호선","몽촌토성","166448","41099","176883","40869","20160508"
"201604","9호선","선유도","184279","26337","184807","25947","20160508"
"201604","9호선","증미","179521","40720","182166","41111","20160508"
"201604","9호선","동작","67934","22168","53689","19093","20160508"
"201604","9호선","흑석(중앙대입구)","312115","55410","319556","56193","20160508"
"201604","9호선","노들","122281","30807","102039","28939","20160508"
"201604","9호선","노량진","759888","83451","789646","86141","20160508"
"201604","9호선","샛강","138137","26103","145786","25925","20160508"
"201604","9호선","여의도","563355","44222","550863","41484","20160508"
"201604","9호선","신방화","206423","42742","197271","42865","20160508"
"201604","9호선","공항시장","70147","20834","78692","22710","20160508"
"201604","9호선","신반포","83725","21769","84071","22216","20160508"
"201604","9호선","고속터미널","471078","52966","555782","57413","20160508"
"201604","9호선","사평","71177","14568","65158","14181","20160508"
"201604","9호선","신논현","813576","48911","815887","46453","20160508"
"201604","9호선","김포공항","243332","18690","304493","20493","20160508"
"201604","9호선","개화","168714","34661","100859","26621","20160508"
"201604","9호선","국회의사당","546999","71547","529060","58671","20160508"
"201604","9호선","당산","489287","60965","459838","55649","20160508"
"201604","9호선","가양","532126","120353","508764","116723","20160508"
"201604","9호선","구반포","77651","23398","82810","23445","20160508"
"201604","9호선","등촌","247339","81477","239176","81739","20160508"
"201604","9호선","마곡나루","59191","8522","54036","8091","20160508"
"201604","9호선","염창","428316","58309","416098","58462","20160508"
"201604","9호선","신목동","111522","18515","95344","17092","20160508"
"201604","9호선","양천향교","197209","39154","193669","38286","20160508"
"201604","9호선2단계","선정릉","171890","18019","180304","18015","20160508"
"201604","9호선2단계","종합운동장","151343","12320","117223","9760","20160508"
"201604","9호선2단계","삼성중앙","116342","17426","120046","17020","20160508"
"201604","9호선2단계","언주","192797","21456","194329","20719","20160508"
"201604","9호선2단계","봉은사","305376","31519","294763","29181","20160508"
"201604","경부선","서동탄","42546","8985","37479","8458","20160508"
"201604","경부선","구로","588103","93997","618272","89693","20160508"
"201604","경부선","신길","294781","51729","238873","47434","20160508"
"201604","경부선","금천구청","296311","78753","275033","78715","20160508"
"201604","경부선","석수","330148","48612","297639","47544","20160508"
"201604","경부선","관악","234751","56109","215634","55156","20160508"
"201604","경부선","안양","848966","118302","848312","120600","20160508"
"201604","경부선","명학","302239","42753","304467","42362","20160508"
"201604","경부선","금정","817730","109251","813239","109938","20160508"
"201604","경부선","군포","200538","35121","186500","33936","20160508"
"201604","경부선","의왕","240623","40484","227063","40544","20160508"
"201604","경부선","성균관대","485534","54273","459308","53849","20160508"
"201604","경부선","화서","239110","44809","238218","45375","20160508"
"201604","경부선","수원","1322514","152295","1413256","160446","20160508"
"201604","경부선","독산","430526","67054","448107","69451","20160508"
"201604","경부선","세류","115852","19017","107774","19072","20160508"
"201604","경부선","병점","481170","59383","479529","58977","20160508"
"201604","경부선","세마","69149","13743","62008","13023","20160508"
"201604","경부선","오산대","99716","14479","98652","14071","20160508"
"201604","경부선","오산","295123","43602","277050","44429","20160508"
"201604","경부선","진위","46303","8186","41236","7760","20160508"
"201604","경부선","송탄","132552","26038","127474","25728","20160508"
"201604","경부선","서정리","158431","27327","152824","26427","20160508"
"201604","경부선","지제","25804","4342","24713","4219","20160508"
"201604","경부선","평택","401799","71052","396936","69013","20160508"
"201604","경부선","성환","163236","22368","156741","22164","20160508"
"201604","경부선","직산","26158","6461","28575","6187","20160508"
"201604","경부선","두정","201353","22812","222469","23359","20160508"
"201604","경부선","천안","257712","65905","208642","65245","20160508"
"201604","경부선","가산디지털단지","467962","32023","558643","34994","20160508"
"201604","경부선","신도림","91751","19544","94723","21959","20160508"
"201604","경부선","영등포","1317450","282520","1406130","282304","20160508"
"201604","경부선","대방","421868","78562","417761","79647","20160508"
"201604","경부선","노량진","537882","60450","515660","58458","20160508"
"201604","경부선","용산","1043902","150888","1047644","149836","20160508"
"201604","경부선","남영","342134","42332","370816","43523","20160508"
"201604","경부선","서울역","38","1","0","0","20160508"
"201604","경부선","광명","23547","1356","20198","1421","20160508"
"201604","경부선","당정","218489","31465","211316","30488","20160508"
"201604","경원선","의정부","599088","129521","629235","130911","20160508"
"201604","경원선","서빙고","56126","16936","56871","16897","20160508"
"201604","경원선","이촌","122028","30399","91144","24923","20160508"
"201604","경원선","도봉산","96167","66708","87937","64175","20160508"
"201604","경원선","도봉","140245","70883","130713","70848","20160508"
"201604","경원선","방학","221623","104470","209667","103516","20160508"
"201604","경원선","소요산","68306","89702","53472","74852","20160508"
"201604","경원선","동두천","55611","20392","65528","33229","20160508"
"201604","경원선","보산","45550","15178","41669","14619","20160508"
"201604","경원선","동두천 중앙","87317","40691","81487","40971","20160508"
"201604","경원선","지행","190110","46377","189228","45880","20160508"
"201604","경원선","덕정","206566","38630","195323","38837","20160508"
"201604","경원선","덕계","53228","17965","48234","17738","20160508"
"201604","경원선","양주","245878","56748","215107","53735","20160508"
"201604","경원선","녹양","130249","34406","115415","32416","20160508"
"201604","경원선","가능","182862","62596","168909","61805","20160508"
"201604","경원선","창동","4","0","0","0","20160508"
"201604","경원선","망월사","225894","67916","226687","70310","20160508"
"201604","경원선","청량리(지상)","336455","142783","384914","153713","20160508"
"201604","경원선","외대앞","352604","58700","329248","58414","20160508"
"201604","경원선","신이문","244534","66351","207484","65418","20160508"
"201604","경원선","석계","290451","66700","320687","70521","20160508"
"201604","경원선","광운대","292179","54197","269119","53623","20160508"
"201604","경원선","월계","166738","52894","150279","50609","20160508"
"201604","경원선","녹천","126471","38910","98873","36162","20160508"
"201604","경원선","회룡","292642","139914","273039","140548","20160508"
"201604","경원선","왕십리","463035","58591","477275","62378","20160508"
"201604","경원선","응봉","53066","20787","48206","19628","20160508"
"201604","경원선","옥수","1609","118","957","121","20160508"
"201604","경원선","한남","105696","33737","107493","31909","20160508"
"201604","경의선","공덕","56121","10468","60761","11465","20160508"
"201604","경의선","서강대","61890","9366","64141","8573","20160508"
"201604","경의선","홍대입구","40463","4360","63249","5730","20160508"
"201604","경의선","가좌","98137","44313","86762","45157","20160508"
"201604","경의선","디지털미디어시티","63693","10192","58925","10334","20160508"
"201604","경의선","수색","50862","17493","55447","18495","20160508"
"201604","경의선","화전","86167","9119","81814","9093","20160508"
"201604","경의선","강매","63226","15828","52551","15212","20160508"
"201604","경의선","행신","199691","36803","190128","36853","20160508"
"201604","경의선","능곡","90105","31694","81976","31447","20160508"
"201604","경의선","곡산","12184","5196","12387","5205","20160508"
"201604","경의선","백마","179596","32761","164474","32593","20160508"
"201604","경의선","풍산","118059","28530","109185","28520","20160508"
"201604","경의선","일산","245000","59614","236511","60489","20160508"
"201604","경의선","탄현","205824","38777","194348","37817","20160508"
"201604","경의선","야당","72158","18098","66933","17584","20160508"
"201604","경의선","운정","125709","32005","112984","30596","20160508"
"201604","경의선","금릉","128833","25833","127898","25288","20160508"
"201604","경의선","금촌","188350","45255","178952","45668","20160508"
"201604","경의선","월롱","70547","9023","78605","10014","20160508"
"201604","경의선","파주","55020","8986","40502","7507","20160508"
"201604","경의선","문산","151912","47846","147875","47656","20160508"
"201604","경의선","신촌","23042","3701","29568","4405","20160508"
"201604","경의선","효창공원앞","713","449","757","465","20160508"
"201604","경의선","서울역","80686","12050","91888","13636","20160508"
"201604","경인선","부평","1082786","143467","1217794","148190","20160508"
"201604","경인선","오류동","296054","88221","267780","85136","20160508"
"201604","경인선","부천","1133630","209493","1121992","210095","20160508"
"201604","경인선","송내","969463","121545","950929","119933","20160508"
"201604","경인선","백운","227840","64399","223236","65491","20160508"
"201604","경인선","동암","662740","140626","644972","142330","20160508"
"201604","경인선","중동","260900","67266","239945","66940","20160508"
"201604","경인선","도화","86681","34420","75155","33178","20160508"
"201604","경인선","주안","835037","129049","827719","128896","20160508"
"201604","경인선","제물포","268176","50355","247645","50092","20160508"
"201604","경인선","동인천","483246","125373","447146","117608","20160508"
"201604","경인선","구일","208811","36309","210175","35979","20160508"
"201604","경인선","소사","341092","86876","333800","85742","20160508"
"201604","경인선","부개","276788","64899","256396","63629","20160508"
"201604","경인선","간석","170092","48307","161236","47225","20160508"
"201604","경인선","도원","94267","35054","94554","35930","20160508"
"201604","경인선","온수","198009","46160","187151","45274","20160508"
"201604","경인선","역곡","842099","139067","803424","139844","20160508"
